brad_date,prod_id,ch_no,ch_nm,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price
2024-02-01,2231706759100,38,CJ ONSTYLE+,2024-02-01 03:45:00,2024-02-01 03:54:58,엑스솔 케어플러스 인솔(깔창)세트_(케어플러스+캐주얼),잡화,신발,신발소품,엑스솔,케어플러스 인솔 캐주얼,http://itemimage.cjonstyle.net/goods_images/20/824/2026369824L.jpg?timestamp=20240126134439,https://display.cjonstyle.com/m/item/2026369824?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,69000,69000
2024-02-01,4401706759400,32,LOTTE OneTV,2024-02-01 03:50:00,2024-02-01 03:54:58,◎시즌3 다용도세정제 본품 550mlx1 + 리필 1100mlx5 + 스프레이,생활/주방,세제/세정/탈취제,세정제,다용도세정제,없음,https://image2.lotteimall.com/goods/88/46/79/12794688_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794688,59800,59800
2024-02-01,3231706759400,4,롯데홈쇼핑,2024-02-01 03:50:00,2024-02-01 04:29:58,□ 네스트 통증완화 고주파 의료기기 렌탈,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,의료기기,의료기기,https://image2.lotteimall.com/goods/52/16/79/12791652_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12791652,0,0
2024-02-01,3151706759520,34,W쇼핑,2024-02-01 03:52:00,2024-02-01 04:12:18,종근당건강 관절연골엔 MSM 12박스 (총 12개월분),식품/건강,건강식품,기타영양제,종근당건강,MSM,http://img.w-shopping.co.kr/goods2022/763/59/13359763_p.jpg,https://m.w-shopping.co.kr/display/goods/13359763?mediaCode=OT08,198000,198000
2024-02-01,2311706759520,28,GS MY SHOP,2024-02-01 03:52:00,2024-02-01 04:11:58,놀부 부대찌개 600g x 6팩,식품/건강,가공식품,간편식품,놀부,부대찌개,https://asset.m-gs.kr/prod/1043410806/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1043410806,36900,36900
2024-02-01,2231706759700,38,CJ ONSTYLE+,2024-02-01 03:55:00,2024-02-01 04:04:58,[미리주문10%]USPA 24SS 클래식 코튼 케이블 니트베스트 남2종,패션,남성의류,니트/스웨터,USPA,니트,http://itemimage.cjonstyle.net/goods_images/20/525/2025639525L.jpg?timestamp=20240130150209,https://display.cjonstyle.com/m/item/2025639525?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89000,80100
2024-02-01,3261706759940,20,신세계쇼핑,2024-02-01 03:59:00,2024-02-01 04:18:58,"[삼성5%할인,일시불 할인]벤하임 2 in 1 진공 물걸레 무선 청소기",가전/디지털,생활가전,청소기,벤하임,청소기,http://img.shinsegaetvshopping.com/goods/108/20042108_g_20230317015456.jpg,http://m.shinsegaetvshopping.com/display/detail/20042108?inMediaCode=MC02,209000,199000
2024-02-01,3081706760000,2,NS홈쇼핑,2024-02-01 04:00:00,2024-02-01 05:59:58,통영굴 100gX16팩,식품/건강,수산물,해산물/어패류,통영,굴,http://product-image.prod-nsmall.com/itemimg2/33/322/33833322_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33833322,37900,37900
2024-02-01,3041706760000,10,현대홈쇼핑,2024-02-01 04:00:00,2024-02-01 04:59:58,[롤앤롤] 행거 360 1세트,가구/홈데코,침실가구,행거/드레스룸,롤앤롤,없음,https://image.hmall.com/static/5/4/57/50/2150574527_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2150574527&ReferCode=m09&TcCode=0000001389,99000,89100
2024-02-01,4861706760000,42,NS Shop+,2024-02-01 04:00:00,2024-02-01 04:19:58,"[국민카드5%할인]쿠쿠 파워클론 물걸레 진공 무선 청소기 CVC-AME1410UG/NW (어반그레이/노블화이트 택1)+쿠쿠스팀다리미(화이트,블랙,핑크 중 색상 랜덤)",가전/디지털,생활가전,청소기,쿠쿠 쿠쿠스팀다리미,청소기,http://product-image.prod-nsmall.com/itemimg3/33/343/33881343_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33881343,499000,444050
2024-02-01,3101706760000,8,GS SHOP,2024-02-01 04:00:00,2024-02-01 04:59:58,FM에셋 무료보험상담,여행/보험/렌탈/티켓,보험,보험/상조,FM에셋,보험,https://image.gsshop.com/mobile/mc/images/bohum/thum_bohum_default.gif,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/section/broad/broadSchedule.gs,0,0
2024-02-01,2231706760300,38,CJ ONSTYLE+,2024-02-01 04:05:00,2024-02-01 04:19:58,[미리주문 혜택]USPA 24SS 스트레치 옥스포드셔츠 여성 3종,패션,여성의류,블라우스/셔츠,USPA,셔츠,http://itemimage.cjonstyle.net/goods_images/20/082/2025639082L.jpg?timestamp=20240123190325,https://display.cjonstyle.com/m/item/2025639082?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,139000,125100
2024-02-01,7191706760600,22,공영쇼핑,2024-02-01 04:10:00,2024-02-01 04:59:58,[100% 국내산 천연꿀]농협안심특화꿀 야생화2병+때죽2병+대추꿀1병+쇼핑백2장,식품/건강,농산물,쌀,국내산 대추꿀,천연꿀 농협안심특화꿀 대추꿀,"https://img.publichs.com/ECMCFO/share/product/47/57/79/16982700.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11795747,59900,54900
2024-02-01,4401706760600,32,LOTTE OneTV,2024-02-01 04:10:00,2024-02-01 04:14:58,○ 시그니쳐 테슬 로퍼,잡화,신발,여성플랫/로퍼,시그니쳐,테슬 로퍼,https://image2.lotteimall.com/goods/35/43/79/12794335_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794335,119000,119000
2024-02-01,2311706760780,28,GS MY SHOP,2024-02-01 04:13:00,2024-02-01 04:17:58,[24NEW]FILA 휠라 3-STEP 시그니처 브라팬티 5세트+팬티5종,잡화,언더웨어,여성브라/팬티/속옷,FILA,브라팬티,https://asset.m-gs.kr/prod/1046927401/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046927401,149900,149900
2024-02-01,3151706760780,34,W쇼핑,2024-02-01 04:13:00,2024-02-01 05:13:28,[50％세일] 천호 면역엔 알로에뮨 10박스,식품/건강,건강식품,기타영양제,천호,알로에뮨,http://img.w-shopping.co.kr/goods2022/958/92/16092958_p.jpg,https://m.w-shopping.co.kr/display/goods/16092958?mediaCode=OT08,99000,98000
2024-02-01,4401706760900,32,LOTTE OneTV,2024-02-01 04:15:00,2024-02-01 04:19:58,☆방송에서만☆ 시즌3 다용도세정제 본품 550mlx1 + 리필 1100mlx5 + 스프레이,생활/주방,세제/세정/탈취제,세정제,다용도세정제,없음,https://image2.lotteimall.com/goods/87/46/79/12794687_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794687,59800,59800
2024-02-01,2311706761080,28,GS MY SHOP,2024-02-01 04:18:00,2024-02-01 04:32:58,"단독으로도, 재킷 속 이너로도 안성맞춤. 스퀘어넥 니트 3종 SET [23FW 최신상] MORGAN 스퀘어넥 니트 3종",패션,여성의류,자켓,안성맞춤 MORGAN,재킷,https://asset.m-gs.kr/prod/1033659827/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1033659827,69900,69900
2024-02-01,3951706761140,12,KT알파 쇼핑,2024-02-01 04:19:00,2024-02-01 04:38:58,닥터린 콘드로이친 콘레이티 MBP 12개월분,식품/건강,건강식품,기타영양제,닥터린,콘드로이친,http://imgs.kshop.co.kr//d2/product/emc/202310/27/59/125/2759125_550_20231013005409.jpeg,http://m.kshop.co.kr/display/mc/product/2759125?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2759125&utm_content=mo_schedule,329000,254150
2024-02-01,3261706761140,20,신세계쇼핑,2024-02-01 04:19:00,2024-02-01 04:29:28,[삼성5%할인][신세계단독] 우양 핫도그 22봉 (크리스피12봉+치즈10봉),식품/건강,가공식품,간편식품,우양,치즈,http://img.shinsegaetvshopping.com/goods/062/20045062_g_20230809003048.jpg,http://m.shinsegaetvshopping.com/display/detail/20045062?inMediaCode=MC02,29900,29900
2024-02-01,2231706761200,38,CJ ONSTYLE+,2024-02-01 04:20:00,2024-02-01 04:29:58,엑스솔 케어플러스 인솔(깔창)세트_(케어플러스+캐주얼),잡화,신발,신발소품,엑스솔,케어플러스 인솔 캐주얼,http://itemimage.cjonstyle.net/goods_images/20/824/2026369824L.jpg?timestamp=20240126134439,https://display.cjonstyle.com/m/item/2026369824?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,69000,69000
2024-02-01,3621706761200,14,홈&쇼핑,2024-02-01 04:20:00,2024-02-01 05:04:58,"[에코라믹] IH뚝배기 3종 세트( 24cm 전골냄비, 20cm전골냄비+에코라믹 원목 나무 받침)",생활/주방,주방용품,냄비/솥,에코라믹,IH뚝배기,http://image.hnsmall.com/images/goods/650/40462650_g.jpg,http://m.hnsmall.com/goods/view/40462650?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_40462650,39900,39900
2024-02-01,4861706761200,42,NS Shop+,2024-02-01 04:20:00,2024-02-01 04:39:58,"[국민카드5%할인]쿠쿠 파워클론 물걸레 진공 무선 청소기 CVC-AME1410UG/NW (어반그레이/노블화이트 택1)+쿠쿠스팀다리미(화이트,블랙,핑크 중 색상 랜덤)",가전/디지털,생활가전,청소기,쿠쿠 쿠쿠스팀다리미,청소기,http://product-image.prod-nsmall.com/itemimg3/33/343/33881343_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33881343,499000,444050
2024-02-01,3231706761800,4,롯데홈쇼핑,2024-02-01 04:30:00,2024-02-01 04:59:58,"국내산 손질 갑오징어 200g x 12팩, 총 2.4kg",식품/건강,수산물,해산물/어패류,국내산,오징어,https://image2.lotteimall.com/goods/11/58/77/12775811_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12775811,49900,49900
2024-02-01,2231706761800,38,CJ ONSTYLE+,2024-02-01 04:30:00,2024-02-01 04:39:58,[미리주문10%]USPA 24SS 클래식 코튼 케이블 니트베스트 여2종,패션,여성의류,니트/스웨터,USPA,니트,http://itemimage.cjonstyle.net/goods_images/20/216/2025640216L.jpg?timestamp=20240130150332,https://display.cjonstyle.com/m/item/2025640216?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89000,80100
2024-02-01,3261706761800,20,신세계쇼핑,2024-02-01 04:30:00,2024-02-01 05:30:28,[삼성5%할인]최신상 밸런스핏 오브제 밸런스운동기,스포츠레저,요가/헬스,요가/헬스용품,밸런스핏,오브제 밸런스핏 밸런스운동기,http://img.shinsegaetvshopping.com/goods/812/20025812_g_20220927161023.jpg,http://m.shinsegaetvshopping.com/display/detail/20025812?inMediaCode=MC02,393400,392400
2024-02-01,2311706762040,28,GS MY SHOP,2024-02-01 04:34:00,2024-02-01 04:53:58,[소문난 한소쿠리] 다용도 전용기 13종 스페셜 패키지,생활/주방,주방용품,물병/보관/밀폐용기,소문난,없음,https://asset.m-gs.kr/prod/1036241143/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1036241143,29800,29800
2024-02-01,4401706762100,32,LOTTE OneTV,2024-02-01 04:35:00,2024-02-01 04:39:58,○ 시그니쳐 테슬 로퍼,잡화,신발,여성플랫/로퍼,시그니쳐,테슬 로퍼,https://image2.lotteimall.com/goods/35/43/79/12794335_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794335,119000,119000
2024-02-01,2291706762100,30,쇼핑엔티,2024-02-01 04:35:00,2024-02-01 05:33:58,23FW ODV 아멜리아 기모티 3종,패션,남성의류,조끼/베스트,ODV,아멜리아,http://img.shoppingntmall.com/goods/207/13505207_h.jpg,http://m.shoppingntmall.com/display/goods/13505207?mediaCode=TV02A,-1,38900
2024-02-01,3951706762340,12,KT알파 쇼핑,2024-02-01 04:39:00,2024-02-01 05:38:58,23FW 마르조 롱 뽀글이,패션,여성의류,점퍼,마르조,뽀글이,http://imgs.kshop.co.kr/d2/product/emc/202312/A3/43/1368/A3431368_550_20231214114813.jpg,http://m.kshop.co.kr/display/mc/product/2863468?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2863468&utm_content=mo_schedule,39900,33920
2024-02-01,4861706762400,42,NS Shop+,2024-02-01 04:40:00,2024-02-01 04:59:58,"[국민카드5%할인]쿠쿠 파워클론 물걸레 진공 무선 청소기 CVC-AME1410UG/NW (어반그레이/노블화이트 택1)+쿠쿠스팀다리미(화이트,블랙,핑크 중 색상 랜덤)",가전/디지털,생활가전,청소기,쿠쿠 쿠쿠스팀다리미,청소기,http://product-image.prod-nsmall.com/itemimg3/33/343/33881343_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33881343,499000,444050
2024-02-01,4401706762400,32,LOTTE OneTV,2024-02-01 04:40:00,2024-02-01 04:44:58,◎시즌3 다용도세정제 본품 550mlx1 + 리필 1100mlx5 + 스프레이,생활/주방,세제/세정/탈취제,세정제,다용도세정제,없음,https://image2.lotteimall.com/goods/88/46/79/12794688_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794688,59800,59800
2024-02-01,2231706762400,38,CJ ONSTYLE+,2024-02-01 04:40:00,2024-02-01 04:54:58,[미리주문 혜택]USPA 24SS 스트레치 옥스포드셔츠 여성 3종,패션,여성의류,블라우스/셔츠,USPA,셔츠,http://itemimage.cjonstyle.net/goods_images/20/082/2025639082L.jpg?timestamp=20240123190325,https://display.cjonstyle.com/m/item/2025639082?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,139000,125100
2024-02-01,4781706762460,17,SK 스토아,2024-02-01 04:41:00,2024-02-01 05:40:58,[센스락] (방송에서만) 진공포장기 시즌2 풀세트(전용 비닐팩 150장 + 1롤 + 고급보관가방),스포츠레저,스포츠의류,트레이닝복,센스락,진공포장기,http://imagecdn.skstoa.com/goods/840/37334840_g.jpg,http://m.skstoa.com/display/goods/37334840?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,179800,149800
2024-02-01,4401706762700,32,LOTTE OneTV,2024-02-01 04:45:00,2024-02-01 04:49:58,○24SS 여성 라운드넥 양가죽자켓,패션,여성의류,자켓,없음,자켓,https://image2.lotteimall.com/goods/47/36/79/12793647_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12793647,159000,159000
2024-02-01,2311706763240,28,GS MY SHOP,2024-02-01 04:54:00,2024-02-01 05:13:58,철갑상어 콘드로이친 닥터린 NEW 콘드로이친 1200 콘레이티+MBP 12개월분,식품/건강,건강식품,기타영양제,닥터린,콘드로이친,https://asset.m-gs.kr/prod/1039639211/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1039639211,329000,319000
2024-02-01,2231706763300,38,CJ ONSTYLE+,2024-02-01 04:55:00,2024-02-01 05:04:58,엑스솔 케어플러스 인솔(깔창)세트_(케어플러스+캐주얼),잡화,신발,신발소품,엑스솔,케어플러스 인솔 캐주얼,http://itemimage.cjonstyle.net/goods_images/20/824/2026369824L.jpg?timestamp=20240126134439,https://display.cjonstyle.com/m/item/2026369824?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,69000,69000
2024-02-01,4401706763300,32,LOTTE OneTV,2024-02-01 04:55:00,2024-02-01 04:59:58,인견 보정팬티 10종 패키지,잡화,언더웨어,여성브라/팬티/속옷,보정팬티,없음,https://image2.lotteimall.com/goods/83/17/77/12771783_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12771783,49900,49900
2024-02-01,3101706763600,8,GS SHOP,2024-02-01 05:00:00,2024-02-01 05:29:58,"에버홈 멀티쿠커 /논스틱코팅 전골팬과 그릴팬,스텐 찜기 포함",가전/디지털,주방가전,전기그릴/팬,에버홈,멀티쿠커,https://asset.m-gs.kr/prod/1041996420/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1041996420,69800,69800
2024-02-01,7191706763600,22,공영쇼핑,2024-02-01 05:00:00,2024-02-01 05:59:58,[피에라벨라] faux 퍼 후드 재킷,패션,여성의류,자켓,피에라벨라,재킷,"https://img.publichs.com/ECMCFO/share/product/06/69/78/16914902.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11786906,69900,62910
2024-02-01,3231706763600,4,롯데홈쇼핑,2024-02-01 05:00:00,2024-02-01 05:34:58,23FW 울 블렌디드 기모 여성 웜데님 세미플레어 핏 2종,패션,여성의류,바지/청바지,없음,데님,https://image2.lotteimall.com/goods/92/72/78/12787292_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12787292,139000,139000
2024-02-01,4401706763600,32,LOTTE OneTV,2024-02-01 05:00:00,2024-02-01 05:39:58,[6개월]뉴온 관절up 보스웰리아 & 가자 (800mg x 30정 x 6박스),식품/건강,건강식품,기타영양제,뉴온,보스웰리아,https://image2.lotteimall.com/goods/52/31/79/12793152_12.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12793152,228000,228000
2024-02-01,4861706763600,42,NS Shop+,2024-02-01 05:00:00,2024-02-01 05:19:58,이야 프라임 족욕 안마기+약쑥 티백 5개,생활/주방,건강관리/실버,안마/찜질,프라임,안마기,http://product-image.prod-nsmall.com/itemimg5/33/065/33883065_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33883065,119000,115000
2024-02-01,2231706763900,38,CJ ONSTYLE+,2024-02-01 05:05:00,2024-02-01 05:14:58,[미리주문10%]USPA 24SS 클래식 코튼 케이블 니트베스트 남2종,패션,남성의류,니트/스웨터,USPA,니트,http://itemimage.cjonstyle.net/goods_images/20/525/2025639525L.jpg?timestamp=20240130150209,https://display.cjonstyle.com/m/item/2025639525?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89000,80100
2024-02-01,3621706763900,14,홈&쇼핑,2024-02-01 05:05:00,2024-02-01 05:59:58,[백억하누]한우갈비찜 500g X 7팩(총3.5kg),식품/건강,농산물,채소,백억하누,한우갈비찜,http://image.hnsmall.com/images/goods/844/41420844_g.gif,http://m.hnsmall.com/goods/view/41420844?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_41420844,76900,76900
2024-02-01,3151706764380,34,W쇼핑,2024-02-01 05:13:00,2024-02-01 06:13:18,[마넬뉴욕] 네추럴 모크넥 니트 4종,패션,여성의류,니트/스웨터,마넬뉴욕,니트,http://img.w-shopping.co.kr/goods2022/237/79/16079237_p.jpg,https://m.w-shopping.co.kr/display/goods/16079237?mediaCode=OT08,39900,38900
2024-02-01,2311706764440,28,GS MY SHOP,2024-02-01 05:14:00,2024-02-01 05:18:58,[24NEW]FILA 휠라 3-STEP 시그니처 브라팬티 5세트+팬티5종,잡화,언더웨어,여성브라/팬티/속옷,FILA,브라팬티,https://asset.m-gs.kr/prod/1046927401/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046927401,149900,149900
2024-02-01,2231706764500,38,CJ ONSTYLE+,2024-02-01 05:15:00,2024-02-01 05:44:58,서리태 콩가루 30봉 x 4박스 총 120봉,식품/건강,건강식품,선식/생식/미숫가루,서리태,콩가루,http://itemimage.cjonstyle.net/goods_images/20/411/2018430411L.jpg?timestamp=20230712162613,https://display.cjonstyle.com/m/item/2018430411?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,49900,49900
2024-02-01,2311706764740,28,GS MY SHOP,2024-02-01 05:19:00,2024-02-01 05:33:58,올드머니룩의 대표 아이템. 한끗을 살려주는 고급스러운 소재와 핏감 23FW라삐아프 NEW 모크넥 4종,패션,여성의류,니트/스웨터,라삐아프,모크넥,https://asset.m-gs.kr/prod/1032969115/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1032969115,79900,79900
